,Turn,Speaker,Text,True,Pred
1135,4,1,sounds good,Not-a-strategy,Self Assertion-Empowerment
1136,0,1,hi,Not-a-strategy,Self Assertion-Empowerment
1137,0,0,Hello,Not-a-strategy,Self Assertion-Empowerment
1138,1,1,do you care to make an offer?,Not-a-strategy,Self Assertion-Empowerment
1139,1,0,"The place sounds nice, but may be a little more than I can afford",Self Pity-Empowement,Self Assertion-Empowerment
1140,2,1,well how much can you soend?,Not-a-strategy,Self Assertion-Empowerment
1141,2,0,I was looking for something in the 1500-1600 range,Hesitance-Hesitance,Self Assertion-Empowerment
1142,3,1,"That is really unreasonable considering all the immenities and other going rates, you would need to come up to at least 3000",Counter Argumentation-Contesting,Self Assertion-Empowerment
1143,3,0,"I have seen some 2 bedrooms for that price, which I could split the cost with a roommate, so even with amenities, this may be out of my range",Counter Argumentation-Contesting,Self Assertion-Empowerment
1144,4,1,it may be then... the absolute lowest i will go is 2700. that is my final offer.,Self Assertion-Empowerment,Self Assertion-Empowerment
1145,4,0,"Ok, I think the most I could spend on this is 2000 - we are a ways apart",Self Assertion-Empowerment,Self Assertion-Empowerment
1146,5,1,ya that is far too low like i said 2700,Self Assertion-Empowerment,Self Assertion-Empowerment
1147,5,0,"Ok, thanks for your consideration. I will have to keep looking for now.",Not-a-strategy,Self Assertion-Empowerment
1148,6,1,good luck,Not-a-strategy,Self Assertion-Empowerment
1149,0,0,Hey I like this mirror. Is it in good condition? Any knicks?,Source Derogation-Contesting,Self Assertion-Empowerment
1150,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
1151,1,1,"It is in good condition, very little wear",Not-a-strategy,Self Assertion-Empowerment
1152,1,0,Okay sounds good. How biig is it?,Information Inquiry-Contesting,Self Assertion-Empowerment
1153,2,1,27 1/2 inches wide,Not-a-strategy,Self Assertion-Empowerment
1154,2,0,Decent size. I'll give you $12 for it.,Counter Argumentation-Contesting,Self Assertion-Empowerment
1155,3,1,"I bought it for $35 , how about 23?",Counter Argumentation-Contesting,Self Assertion-Empowerment
1156,3,0,But it is used. How about $15?,Counter Argumentation-Contesting,Self Assertion-Empowerment
1157,4,1,17 and it's yours,Self Assertion-Empowerment,Self Assertion-Empowerment
1158,4,0,Okay 17 it is. I'l  pick it up today.,Not-a-strategy,Self Assertion-Empowerment
1159,5,1,Thanks! I'll be here!,Not-a-strategy,Self Assertion-Empowerment
1160,0,1,hello,Not-a-strategy,Self Assertion-Empowerment
1161,0,0,hi i can offer you a great price if the apartment is nice,Not-a-strategy,Self Assertion-Empowerment
1162,1,1,yes its in great condition,Not-a-strategy,Self Assertion-Empowerment
1163,1,0,whats some perks about the apartment,Information Inquiry-Contesting,Self Assertion-Empowerment
1164,2,1,no perks,Not-a-strategy,Self Assertion-Empowerment
1165,2,0,i can offer $1932,Hesitance-Hesitance,Self Assertion-Empowerment
1166,3,1,how does 2300 sound? it has an attached garage which is great for an apartment,Counter Argumentation-Contesting,Self Assertion-Empowerment
1167,3,0,thats more than the orignal price plus i can't afford that can you work with me on the price,Self Pity-Empowement,Self Assertion-Empowerment
1168,4,1,2000 and we have a deal my friend,Self Assertion-Empowerment,Self Assertion-Empowerment
1169,4,0,thats to high for me,Self Pity-Empowement,Self Assertion-Empowerment
1170,5,1,1950,Hesitance-Hesitance,Self Assertion-Empowerment
1171,5,0,that works for me when can i move in,Not-a-strategy,Self Assertion-Empowerment
1172,6,1,tomorrow,Not-a-strategy,Self Assertion-Empowerment
1173,6,0,thanks,Not-a-strategy,Self Assertion-Empowerment
1174,0,1,Hello. Are you interested in my bike?,Not-a-strategy,Self Assertion-Empowerment
1175,0,0,Is that the actual picture of the bike?,Source Derogation-Contesting,Self Assertion-Empowerment
1176,1,1,"Yes, that is the actual bike in the photo.",Not-a-strategy,Self Assertion-Empowerment
1177,1,0,Do you know the height?,Information Inquiry-Contesting,Self Assertion-Empowerment
1178,2,1,"Not exactly, but it should work for kids around 3 ft tall",Not-a-strategy,Self Assertion-Empowerment
1179,2,0,Does it have a hand brake or a brake on the pedal?,Information Inquiry-Contesting,Self Assertion-Empowerment
1180,3,1,Hand brake,Not-a-strategy,Self Assertion-Empowerment
1181,3,0,Warranty still available?,Information Inquiry-Contesting,Self Assertion-Empowerment
1182,4,1,Yes,Not-a-strategy,Self Assertion-Empowerment
1183,4,0,Shipping included in the price?,Personal Choice-Empowerment,Self Assertion-Empowerment
1184,5,1,"No, local pickup only.",Not-a-strategy,Self Assertion-Empowerment
1185,5,0,I'll assume you are close by to my location.,Not-a-strategy,Self Assertion-Empowerment
1186,6,1,"Yes, for our purposes. Sure.",Not-a-strategy,Self Assertion-Empowerment
1187,6,0,I would like to make an offer.  The color isn't what I was interested and I really would prefer a foot versus hand brake for safety.  Do you have any flexiblility on your price?,Source Derogation-Contesting,Self Assertion-Empowerment
1188,7,1,"Please do make an offer. I have some flexibility, but not much.",Not-a-strategy,Self Assertion-Empowerment
1189,0,0,Hey there how are you?,Not-a-strategy,Self Assertion-Empowerment
1190,0,1,"I'm fine, thank you.",Not-a-strategy,Self Assertion-Empowerment
1191,1,0,"I see you have that nice sub box, how low are you willing to go on it?",Hesitance-Hesitance,Self Assertion-Empowerment
1192,1,1,"Well, when you consider the fine crafstmanship, and the fact that it will universally fit in some vehicles, I think $50 is a steal.",Not-a-strategy,Self Assertion-Empowerment
1193,2,0,That's definitely a good price. My problem is I have only $30 bucks and don't get paid until friday and my friend's birthday is tomorrow.,Self Pity-Empowement,Self Assertion-Empowerment
1194,2,1,"Well, that's okay, I can take credit cards through my online store ;)",Counter Argumentation-Contesting,Self Assertion-Empowerment
1195,3,0,I can do you one better. I have 5 lbs of gummy bears that have been sealed since I bought them. How about I literally sweeten the deal by giving you all 5 lbs of gummy bears and 30 bucks?,Personal Choice-Empowerment,Self Assertion-Empowerment
1196,3,1,"Well I'm sure that would appeal to some sellers, but unfortunately I'm an end stage diabetic, which is why I have to sell my sub box, so I couldn't eat any sugar :(",Self Pity-Empowement,Self Assertion-Empowerment
1197,4,0,"Oh no worries, I have 3 lbs of sugar free gummy bears! Great for diabetics and being constipated! How about I pick that sub box up and drop off the 30 bucks with your sugar free colon cleansers...er...gummy bears?",Personal Choice-Empowerment,Self Assertion-Empowerment
1198,4,1,"Okay, I guess you have a deal.",Not-a-strategy,Self Assertion-Empowerment
1199,0,1,Are you interested in the bed?,Not-a-strategy,Self Assertion-Empowerment
1200,0,0,"Hi, is that bed still for sale?",Not-a-strategy,Self Assertion-Empowerment
1201,1,0,"I am, what condition is it in?",Information Inquiry-Contesting,Self Assertion-Empowerment
1202,1,1,"Yes it is, it also has a matching night stand.",Not-a-strategy,Self Assertion-Empowerment
1203,2,0,"niiiice, how heavily was it used?",Information Inquiry-Contesting,Self Assertion-Empowerment
1204,2,1,Not often as I traveled a lot. It is in good condition.,Not-a-strategy,Self Assertion-Empowerment
1205,3,0,any stains....how is this thing going to look under a black light?,Source Derogation-Contesting,Self Assertion-Empowerment
1206,3,1,No stains at all. I had a mattress cover on for the time I had it. I imagine it would look fine under a black light but I never had one.,Not-a-strategy,Self Assertion-Empowerment
1207,4,0,I've got $170 cash and I'll come pick it up today,Personal Choice-Empowerment,Self Assertion-Empowerment
1208,4,1,Could you do $190?,Hesitance-Hesitance,Self Assertion-Empowerment
1209,5,0,"split the difference, 180?",Hesitance-Hesitance,Self Assertion-Empowerment
1210,5,1,Sounds good to me. When can you pick it up?,Not-a-strategy,Self Assertion-Empowerment
1211,6,0,"this afternoon, I'll strap in on my moped",Not-a-strategy,Self Assertion-Empowerment
1212,0,0,Is this a month to month or lease period?,Information Inquiry-Contesting,Self Assertion-Empowerment
1213,0,1,"I can do month to month if that's better for you, but I prefer a lease of either 6 months or 1 year.",Not-a-strategy,Self Assertion-Empowerment
1214,1,0,I've heard this is the area of the Bay city bomber.  Is the area safe?,Information Inquiry-Contesting,Self Assertion-Empowerment
1215,1,1,"Although that incident was very tragic, the area is generally very safe and has a low crime rate.",Not-a-strategy,Self Assertion-Empowerment
1216,2,0,Are you willing to negotiate the price?  I'm concerned about copycats and would be a little uncomfortable.,Hesitance-Hesitance,Self Assertion-Empowerment
1217,2,1,Of course. Give me an offer.,Not-a-strategy,Self Assertion-Empowerment
1218,3,0,How about 1150,Hesitance-Hesitance,Self Assertion-Empowerment
1219,3,1,I like it to be more around 1350.,Hesitance-Hesitance,Self Assertion-Empowerment
1220,4,0,I would sign a 1 year lease for 1200/mo.  and would be able to move in next month.,Personal Choice-Empowerment,Self Assertion-Empowerment
1221,4,1,I'll agree to a one year lease at 1300/mo.,Self Assertion-Empowerment,Self Assertion-Empowerment
1222,5,0,"ok, deal",Not-a-strategy,Self Assertion-Empowerment
1223,0,0,Hello I am interested in your vehicle. What kind of amenties does it have?,Information Inquiry-Contesting,Self Assertion-Empowerment
1224,0,1,"very well kept and only has 32k miles very clean interior and drives like a champ, i'm pretty firm on price but could also be flirted with a great deal",Not-a-strategy,Self Assertion-Empowerment
1225,1,0,Does it still have any warranties on it?,Information Inquiry-Contesting,Self Assertion-Empowerment
1226,1,1,"i have a warranty for the tires, i'll make a lower offer of 11000",Not-a-strategy,Self Assertion-Empowerment
1227,2,0,I want the car but I want to be able to get it at a lower price. I do not want to offend you but can you do $9000,Hesitance-Hesitance,Self Assertion-Empowerment
1228,2,1,naw i can go that low 10000 would be my  finale offer,Self Assertion-Empowerment,Self Assertion-Empowerment
1229,3,0,What about tax title and license that usually runs a bit is that included,Information Inquiry-Contesting,Self Assertion-Empowerment
1230,3,1,all covered,Not-a-strategy,Self Assertion-Empowerment
1231,4,0,Okay so if I offered 10000 that would include what we spoke about great.,Not-a-strategy,Self Assertion-Empowerment
1232,4,1,ok thanks all yours make apointment for pick up,Not-a-strategy,Self Assertion-Empowerment
1233,0,0,Hello! Can you give me some more info on this listing? Are there walk-in closets in each of the bedrooms? And how big are the bedrooms?,Information Inquiry-Contesting,Self Assertion-Empowerment
1234,0,1,"Hi there, I see your interested in this house?",Not-a-strategy,Self Assertion-Empowerment
1235,1,0,Yes! Please see my previous questions. I'd like a little more info before discussing a price.,Information Inquiry-Contesting,Self Assertion-Empowerment
1236,1,1,Two bedrooms of about 14x14 and nice walk in closets. We score well on different transit methods.,Not-a-strategy,Self Assertion-Empowerment
1237,2,0,Great! Are any of the utilities included or will I need to pay for those as well?,Information Inquiry-Contesting,Self Assertion-Empowerment
1238,2,1,Water trash and parking included as well as acess to the pool and tennis court.,Not-a-strategy,Self Assertion-Empowerment
1239,3,0,Perfect. Would you be willing to drop the price to $2500?,Hesitance-Hesitance,Self Assertion-Empowerment
1240,3,1,"$3800 is already with 20% student discount, I can only drop to $3500.",Counter Argumentation-Contesting,Self Assertion-Empowerment
1241,4,0,"Since there are so many perks and the room sizes are huge, I would be willing to pay $3500.",Not-a-strategy,Self Assertion-Empowerment
1242,4,1,Deal.,Not-a-strategy,Self Assertion-Empowerment
1243,0,1,Hi,Not-a-strategy,Self Assertion-Empowerment
1244,0,0,Hello can you tell me how old this bike is?,Information Inquiry-Contesting,Self Assertion-Empowerment
1245,1,1,"It's only about 3 months old, it is my wife's but its a little too large for her.",Not-a-strategy,Self Assertion-Empowerment
1246,1,0,Is everything in working order?,Source Derogation-Contesting,Self Assertion-Empowerment
1247,2,1,"Yes it works great, almost new. Only has 50 miles on it.",Not-a-strategy,Self Assertion-Empowerment
1248,2,0,That's great. I just have a tight budget this month and need a new bike to get to work. Can you go any lower on the price?,Self Pity-Empowement,Self Assertion-Empowerment
1249,3,1,I can negotiate a little. What did you have in mind?,Not-a-strategy,Self Assertion-Empowerment
1250,3,0,I was hoping for 900$ that leaves me a little breathing room in the budget. Just need a good sturdy bike to get to work.,Self Pity-Empowement,Self Assertion-Empowerment
1251,4,1,I could do $950 and I'll even throw in an automatic tire pump and deliver it.,Personal Choice-Empowerment,Self Assertion-Empowerment
1252,4,0,That would be super!,Not-a-strategy,Self Assertion-Empowerment
1253,0,0,Hello. I am interested in buying this product.,Not-a-strategy,Self Assertion-Empowerment
1254,0,1,"Sounds good! I'm aware that the listing says $95, but I'm willing to negotiate.",Not-a-strategy,Self Assertion-Empowerment
