,Turn,Text,True,Pred,Don_true,Don_pred
1359,0,Sounds fair,0,0,1,0.7936715483665466
1360,0,good deal i'll pick up at noon,0,0,1,0.4501601457595825
1361,0,hi iare you interested in the lamp,0,0,0,0.6619018912315369
1362,0,"Yes, I am. Does the lamp have any problems?",1,1,0,0.4208115339279175
1363,0,the lamp is vintage is in excelent condition,0,0,0,0.3618752360343933
1364,0,Will the lamp accept a standard a 19 sized bulb?,5,5,0,0.3528991639614105
1365,0,yes it will ill even throw in one,6,0,0,0.39743566513061523
1366,0,"Well, that's good. I see the listing says the lamp doesn't have a desk clamp. What I really need is a lamp with a clamp, so I guess I'll need to buy one.",1,0,0,0.3539261221885681
1367,0,so would this price work for you,0,4,0,0.34809610247612
1368,0,"Well, I guess a good table clamp runs about $25, plus I'd probably need to make a bracket for the lamp on the clamp. I guess I'd offer $45, and I'll come pick it up.",6,6,0,0.34301114082336426
1369,0,can't go that low i will drop it off and take $60,6,6,0,0.3480324447154999
1370,0,"Okay, I'll be at your house tonight with $60.",0,0,0,0.37711650133132935
1371,0,thanks,0,0,0,0.4351244568824768
1372,0,"Hi there, can you tell me if there are any nicks or dings on this piece..",1,1,1,0.27004748582839966
1373,0,no it is in very good condition for sale for $40,2,0,1,0.3536209762096405
1374,0,The add states $30,2,1,1,0.3450746238231659
1375,0,that is if I deliver to you,6,0,1,0.7003753185272217
1376,0,can you tell me the dimensions please i need to know if it will fit in the corner of my den.,5,5,1,0.433775931596756
1377,0,4X3X2,0,0,1,0.7902272343635559
1378,0,if i pick it up will you take $25 ?,6,6,1,0.44913795590400696
1379,0,no for pick up it is 30,4,3,1,0.37339040637016296
1380,0,you wont go even a dollar or 2 lower?,4,4,1,0.349556028842926
1381,0,ok 28 but no lower,3,3,1,0.4545862376689911
1382,0,deal,0,0,1,0.8094921112060547
1383,0,Hello,0,0,1,0.26903626322746277
1384,0,"Good morning, how are you?",0,0,1,0.32508909702301025
1385,0,"Great, how about yourself?",0,0,1,0.33739805221557617
1386,0,Doing well. You're interested in my ad for the BMW X5? It's a great looking vehicle with only 117k miles on it.,0,0,1,0.3690190017223358
1387,0,"Yeah, I was looking around and it caught my eye. I would be willing to pay $5400 for it right now. I have the cash and could make the payment today. Of course, I would like to take a look at it first and possible take it for a test spin.",6,6,1,0.782411515712738
1388,0,"Understood. I'm asking $9,000 for it at the moment. We could definitely arrange for a test drive, but I don't think I can be that flexible on the price.",3,4,1,0.44603562355041504
1389,0,"Hmm, well I think the asking price is too steep considering the year and the car having 117k miles on it. I just bought a 2011 VW GTI with 56k on it for 9,000. I think I can go up to around $6,500 for this BWM. Anything more is too much in my opinion.",2,2,1,0.7952378392219543
1390,0,"So while it's a 2006 model, it is a rather large BMW sports utility vehicle.  Luxury SUVs hold their value well and BMW doesn't change their styling much from year to year. I could go $8,000.",2,2,1,0.44898757338523865
1391,0,"I don't think I can do $8,000.",4,4,1,0.3953557312488556
1392,0,"Well, this is a great looking vehicle, it was just cleaned and detailed and is really ready to go.",2,0,1,0.353325217962265
1393,0,"How about $7,000?",4,4,1,0.40970563888549805
1394,0,"I could split the difference and do $7,500.",4,6,1,0.5824571251869202
1395,0,Deal! <puts hand out for a shake>,0,0,1,0.6597083210945129
1396,0,Hello!  How are you?,0,0,1,0.7142670750617981
1397,0,"great, how are you?",0,0,1,0.8023086786270142
1398,0,Super special awesome.  That's a nice dresser you have,0,0,1,0.8117006421089172
1399,0,"Thanks, I've quite enjoyed it, unfortunately we're moving out of the country and can't take it with us",0,0,1,0.4535706639289856
1400,0,That's a shame.  There's a night stand as well?,5,5,1,0.3666934669017792
1401,0,"Yes, both are from Crate and Barrel",0,0,1,0.5742965340614319
1402,0,What's that?,0,5,1,0.3951529860496521
1403,0,the classiest furniture joint on the planet,0,0,1,0.5970184206962585
1404,0,Really?  I guess I'm just low class then.  I will pay you $130 if I can pick it up today,6,6,1,0.4006536900997162
1405,0,"that will all change when you get this dresser and night stand, it will literally change your socioeconomic status, I'd really like to get a little more for it, would you be able to $180?",2,4,1,0.6252036690711975
1406,0,Well if it's for self improvement... I can go $170 then,4,2,1,0.6761741638183594
1407,0,"That seems fair if you can come get it, it's a pain strapping this thing on my moped",0,0,1,0.4255635440349579
1408,0,How did you get it in then?,0,5,1,0.6310228109359741
1409,0,duct taped it to my moped,0,0,1,0.7094627618789673
1410,0,hi,0,0,0,0.2689419686794281
1411,0,Hey I am instrested in these speakers can you give me more information on them,5,5,0,0.32496312260627747
1412,0,"they are new, i want to get rid of them because they don't fit in my car, I got confused with sizes, sound is perfect , it 600 real watt amp, sound is clear",0,0,0,0.34353962540626526
1413,0,Oh ok its says mint condition so how is that new? Anyway I would like to purchase for $120,4,4,0,0.6012230515480042
1414,0,"I meant to say fairly new because I used them once, 120 is too low, I can go down to 190 final",3,2,0,0.8316439390182495
1415,0,Ok but it doesn't come with an amp which means I would have to buy one,2,2,0,0.7106757760047913
1416,0,"yes, i might have one that needs a little repair, I could give that to you if you get it a 190",6,6,0,0.4339178204536438
1417,0,That sounds great do you install as well?,0,6,0,0.8069041967391968
1418,0,"no I am sorry, I would'nt want to ruin anything",0,0,0,0.5975122451782227
1419,0,So can you do $130 since I have to pay for install,2,6,0,0.40071991086006165
1420,0,are you willing to come down on the price?,4,4,0,0.26894423365592957
1421,0,I have a little wiggle room. Did you want it with or without the plugs?,0,5,0,0.3249661922454834
1422,0,what are the plugs?,5,5,0,0.3373737931251526
1423,0,I'm the buyer on this hit. You are the seller.,0,0,0,0.7914741635322571
1424,0,"hit may still need work, says that i am the potential buyer.",2,0,0,0.4481196999549866
1425,0,Let's try this again. Thanks for your patience. Are you willing to come down a little from 120?,4,4,0,0.36543160676956177
1426,0,hit may be bad...this is what i see...scenario you are the potential buyer. the list price for this item is $50 etc...,0,3,0,0.3465331494808197
1427,0,I've got a old school beast amp that I'm buying. Maybe we can meet in the middle and do 100 dollars?,0,4,0,0.3422781527042389
1428,0,are you not seeing my messages? let's just agree on a $30 price and enter notes to the requester that the hits are not coinciding with the negotiators.,0,6,0,0.3418264389038086
1429,0,"Yes I'm seeing your messages. Sounds like a good plan. Was just trying to stick to dialogue that is following guidelines, even though we are both buyers. So we'll submit 30 and see what happens. Mine is 110 so I have no clue what will happen.",0,4,0,0.34357166290283203
1430,0,Hi I am interested in this bike,0,0,0,0.646636962890625
1431,0,"Hi, are you interested in my bike??",0,0,0,0.7528079152107239
1432,0,Yes. Is it used?,1,1,0,0.6031926274299622
1433,0,"Yes it is used by completely restored.  It has new cables, bar tape, seat and paint and decales",0,0,0,0.42470991611480713
1434,0,Okay and does it have any wear or tear?,1,1,0,0.5226563215255737
1435,0,It is basically in brand new condition.,0,0,0,0.38472673296928406
1436,0,okay how about the price though? It seems very high,4,4,0,0.799696147441864
1437,0,"It's a very rare, classic bike is why the price is $175.",2,2,0,0.8580716252326965
1438,0,Yeah but I can only afford 105,7,3,0,0.8342733979225159
1439,0,This bike is an original.  I could come down to $125,2,4,0,0.8622307777404785
1440,0,Okay I can accept that if you can ship it to me?,6,6,0,0.8655182719230652
1441,0,Sure.,0,0,0,0.8659384250640869
1442,0,Thanks then deal,0,0,0,0.8659861087799072
1443,0,Hello. I am asking $250 for radar.,0,0,1,0.2689455449581146
1444,0,what are some of the features on it,5,5,1,0.32496342062950134
1445,0,It detects up to 5 miles away. It is also blutooth enabled so that you can make all changes through your car controls,0,0,1,0.33737465739250183
1446,0,can you lower the price on it,4,4,1,0.39048483967781067
1447,0,I could do $240 and transfer the warranty to you. It still has a year on the warranty.,0,6,1,0.3521746098995209
1448,0,the most i could give would be $150 that alll the spare funds i have,3,7,1,0.794481635093689
1449,0,Unfortunately I could not go any lower then $200. This is only a year old and in great condition.,2,2,1,0.8574733734130859
1450,0,what about 180,4,4,1,0.5186972618103027
1451,0,I would do 180 if I take out the extra accessories I was throwing in.,6,6,1,0.43439212441444397
1452,0,in that case i would offer $150,2,0,1,0.8067945241928101
1453,0,So with all accessories included I suggest we go 200 as that is 50/50 on the original offers,2,3,1,0.8507035970687866
1454,0,deal,0,0,1,0.8642053604125977
1455,0,deal and thank you for your business,0,0,1,0.8656842112541199
1456,0,ok thanks,0,0,1,0.8659554123878479
1457,0,Hello!,0,0,1,0.7109478116035461
1458,0,Hey there are you interested in purchasing the car?,0,0,1,0.47801920771598816
1459,0,I'm not seeing anything about a car?,0,0,1,0.3809956908226013
1460,0,"Oh well that's strange, I'm selling a 2014 toyota prius hybrid in excellent condition",0,0,1,0.3549932837486267
1461,0,How many miles?,5,5,1,0.344115674495697
1462,0,It's got 65k miles on it so far and hasn't given me any trouble yet,0,0,1,0.7133229374885559
1463,0,Are you the only owner?,5,5,1,0.5373213887214661
1464,0,"I'm the second owner, I'd be happy to answer any other questions you might have",0,0,1,0.4171644151210785
1465,0,What are you asking?,5,5,1,0.35828039050102234
1466,0,"Well I've kept the thing maintained almost religiously. Oil changed every 5k miles, no engine or transmission damage... the whole thing runs great",0,0,1,0.7162107229232788
1467,0,Would you be willing to deliver or would I need to come get it?,5,6,1,0.4295250177383423
1468,0,I'd be fine delivering honestly,0,0,1,0.4859062135219574
1469,0,"Ok, I would be willing to pay $8000",4,4,1,0.3828575015068054
1470,0,"Eh I can't do that I'm afraid. The thing is in such good running condition, and plus it gets over 50MPG which saves a lot on fuel. I was originally going to ask for $9500, but since the side and bumper are a little scuffed I'd be willing to go down to $9.1k",2,2,1,0.7990127801895142
1471,0,Would you take $8750?,4,4,1,0.5585436224937439
1472,0,"How about this, the car is registered until February 2019 so that saves you a bunch of hassle. I can deliver it for 9k or if you are still fine picking up then $8900 shouldn't be a problem at all",6,6,1,0.4986960291862488
1473,0,"Ok, I will buy it for 9, since you are delivering.",0,0,1,0.8169732689857483
1474,0,"Sounds like a plan, pleasure doing business with you",0,0,1,0.6202521920204163
1475,0,i need a apartment but cant aford the price,7,3,0,0.2750870883464813
1476,0,"Well, what can you afford?",0,0,0,0.3565608859062195
1477,0,what the apartment near,5,0,0,0.35151124000549316
1478,0,It is near the BART. 2 minutes from Berkley and close to tons of shops and restaurants.,0,0,0,0.3635827302932739
1479,0,what the price range,5,5,0,0.34605902433395386
1480,0,"It rents for $1915, but I would be willing to less if you take it unfurnished.",0,6,0,0.3421041667461395
1481,0,whats the unfirished price,5,5,0,0.3412145972251892
1482,0,1700,0,0,0,0.34101468324661255
1483,0,cool that's in my budget of $1761,0,7,0,0.34257209300994873
1484,0,when can i com see it,5,0,0,0.3413257896900177
1485,0,I can do a viewing at 7pm tonight,0,0,0,0.3426421582698822
1486,0,okay that works for me see you then thanks,0,0,0,0.3780134916305542
1487,0,"Hi, I am interested in the car you have advertise",0,0,1,0.29781031608581543
1488,0,"Okay, do you have any questions about it?",0,0,1,0.7329723834991455
1489,0,What is the mechanical condition? Any issues with the interior? Any issues with paint? Why are you selling it?,1,1,1,0.4601011276245117
1490,0,"I'm selling it because I never drive it anymore, but it's in fine condition for a 12 year old car with 149,500 miles on it.",0,0,1,0.36824196577072144
1491,0,okay. No rips to the interior? Paint peeling?,1,1,1,0.35302236676216125
1492,0,"No, everything is in good shape.",3,0,1,0.3499166667461395
1493,0,"Okay. Being as there are no pics of inside, would you be willing to take 4300?",2,0,1,0.34297093749046326
1494,0,"I couldn't go that low, I'd be willing to go down to $5500",4,4,1,0.34727218747138977
1495,0,I could do 4700. Blue book and comps in the area say it should be around this.,2,2,1,0.3423750698566437
1496,0,"Well, remember this car is fully loaded with a leather interior and gps. I could go as low as $5000.",2,2,1,0.34127330780029297
1497,0,split the difference at 4850?,4,4,1,0.365485280752182
1498,0,"Okay, if you agree to come pick it up, 4850 is acceptable.",6,6,1,0.7052041292190552
1499,0,That I can do. I have cash. Deal!,0,0,1,0.8349984288215637
1500,0,Hi,0,0,1,0.26895686984062195
1501,0,Hi,0,0,1,0.324983149766922
1502,0,Is this phone new or used?,5,5,1,0.3442964553833008
1503,0,"It is used, but is in perfect condion.",0,0,1,0.34172311425209045
1504,0,Does it come with a charger.,5,5,1,0.34114450216293335
1505,0,"Yes, it comes with a cable and an Ac wall adapter.",0,0,1,0.34101441502571106
1506,0,I am on a budget. Anyway you can come down in the price?,7,7,1,0.5094020962715149
1507,0,"Maybe. a little, i can do 260. And I will throw in a warranty",6,6,1,0.38703641295433044
1508,0,I was hoping for more like $160.,4,4,1,0.3513871729373932
1509,0,It is in almost new condition. It is in great shape. How about if I deliver it to you?,2,0,1,0.34642866253852844
