,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
1124,4,0,Deal,Not-a-strategy,Not-a-strategy,1,0.8592551350593567
1125,4,1,Great that we could make this deal work.,Not-a-strategy,Not-a-strategy,1,0.541772186756134
1126,0,0,man thats a nice trak,Not-a-strategy,Not-a-strategy,1,0.2698249816894531
1127,0,1,yes its really nice,Not-a-strategy,Not-a-strategy,1,0.32614219188690186
1128,1,0,how about you give it to me for 8000,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35898879170417786
1129,1,1,That is way too little,Not-a-strategy,Hesitance-Hesitance,1,0.5507645606994629
1130,2,0,i realy dont need it but i can pay you 8200 if you let it go,Hesitance-Hesitance,Personal Choice-Empowerment,1,0.4426107704639435
1131,2,1,I can go down to 14k but I can't knock off 6k,Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.5388760566711426
1132,3,0,"oh man i cant afford that, i need to buy food for my pigs and farm and send my child to private school, can you do 13k ?",Personal Choice-Empowerment,Self Pity-Empowement,1,0.8167732357978821
1133,3,1,I will take 13k,Not-a-strategy,Hesitance-Hesitance,1,0.599500834941864
1134,4,0,ok i can pick it up this weekend,Not-a-strategy,Not-a-strategy,1,0.6092765927314758
1135,4,1,sounds good,Not-a-strategy,Not-a-strategy,1,0.8270750045776367
1136,0,1,hi,Not-a-strategy,Not-a-strategy,0,0.26898592710494995
1137,0,0,Hello,Not-a-strategy,Not-a-strategy,0,0.325021892786026
1138,1,1,do you care to make an offer?,Not-a-strategy,Not-a-strategy,0,0.3374336361885071
1139,1,0,"The place sounds nice, but may be a little more than I can afford",Self Pity-Empowement,Self Pity-Empowement,0,0.34018900990486145
1140,2,1,well how much can you soend?,Not-a-strategy,Information Inquiry-Contesting,0,0.6198002099990845
1141,2,0,I was looking for something in the 1500-1600 range,Hesitance-Hesitance,Not-a-strategy,0,0.4061332643032074
1142,3,1,"That is really unreasonable considering all the immenities and other going rates, you would need to come up to at least 3000",Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.3557634651660919
1143,3,0,"I have seen some 2 bedrooms for that price, which I could split the cost with a roommate, so even with amenities, this may be out of my range",Counter Argumentation-Contesting,Self Pity-Empowement,0,0.4390849769115448
1144,4,1,it may be then... the absolute lowest i will go is 2700. that is my final offer.,Self Assertion-Empowerment,Self Assertion-Empowerment,0,0.6428133845329285
1145,4,0,"Ok, I think the most I could spend on this is 2000 - we are a ways apart",Self Assertion-Empowerment,Self Pity-Empowement,0,0.41201362013816833
1146,5,1,ya that is far too low like i said 2700,Self Assertion-Empowerment,Self Assertion-Empowerment,0,0.36845794320106506
1147,5,0,"Ok, thanks for your consideration. I will have to keep looking for now.",Not-a-strategy,Not-a-strategy,0,0.35342562198638916
1148,6,1,good luck,Not-a-strategy,Not-a-strategy,0,0.3744083642959595
1149,0,0,Hey I like this mirror. Is it in good condition? Any knicks?,Source Derogation-Contesting,Source Derogation-Contesting,1,0.27779683470726013
1150,0,1,Hello,Not-a-strategy,Not-a-strategy,1,0.3435506522655487
1151,1,1,"It is in good condition, very little wear",Not-a-strategy,Not-a-strategy,1,0.3461713492870331
1152,1,0,Okay sounds good. How biig is it?,Information Inquiry-Contesting,Not-a-strategy,1,0.7498078942298889
1153,2,1,27 1/2 inches wide,Not-a-strategy,Not-a-strategy,1,0.44159817695617676
1154,2,0,Decent size. I'll give you $12 for it.,Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.41504010558128357
1155,3,1,"I bought it for $35 , how about 23?",Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.40860721468925476
1156,3,0,But it is used. How about $15?,Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.4070536196231842
1157,4,1,17 and it's yours,Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.7610546946525574
1158,4,0,Okay 17 it is. I'l  pick it up today.,Not-a-strategy,Not-a-strategy,1,0.4940721392631531
1159,5,1,Thanks! I'll be here!,Not-a-strategy,Not-a-strategy,1,0.606010913848877
1160,0,1,hello,Not-a-strategy,Not-a-strategy,0,0.2693279981613159
1161,0,0,hi i can offer you a great price if the apartment is nice,Not-a-strategy,Not-a-strategy,0,0.32547858357429504
1162,1,1,yes its in great condition,Not-a-strategy,Not-a-strategy,0,0.3379247188568115
1163,1,0,whats some perks about the apartment,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3407149016857147
1164,2,1,no perks,Not-a-strategy,Not-a-strategy,0,0.34134194254875183
1165,2,0,i can offer $1932,Hesitance-Hesitance,Hesitance-Hesitance,0,0.3519434630870819
1166,3,1,how does 2300 sound? it has an attached garage which is great for an apartment,Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.7941375374794006
1167,3,0,thats more than the orignal price plus i can't afford that can you work with me on the price,Self Pity-Empowement,Self Pity-Empowement,0,0.8323423862457275
1168,4,1,2000 and we have a deal my friend,Self Assertion-Empowerment,Self Assertion-Empowerment,0,0.5020871758460999
1169,4,0,thats to high for me,Self Pity-Empowement,Hesitance-Hesitance,0,0.7393543720245361
1170,5,1,1950,Hesitance-Hesitance,Hesitance-Hesitance,0,0.8219338655471802
1171,5,0,that works for me when can i move in,Not-a-strategy,Information Inquiry-Contesting,0,0.8605707883834839
1172,6,1,tomorrow,Not-a-strategy,Not-a-strategy,0,0.8630717992782593
1173,6,0,thanks,Not-a-strategy,Not-a-strategy,0,0.841742753982544
1174,0,1,Hello. Are you interested in my bike?,Not-a-strategy,Not-a-strategy,0,0.2756327688694
1175,0,0,Is that the actual picture of the bike?,Source Derogation-Contesting,Not-a-strategy,0,0.32672780752182007
1176,1,1,"Yes, that is the actual bike in the photo.",Not-a-strategy,Not-a-strategy,0,0.3436884582042694
1177,1,0,Do you know the height?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3418711721897125
1178,2,1,"Not exactly, but it should work for kids around 3 ft tall",Not-a-strategy,Not-a-strategy,0,0.34480175375938416
1179,2,0,Does it have a hand brake or a brake on the pedal?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3421217203140259
1180,3,1,Hand brake,Not-a-strategy,Not-a-strategy,0,0.3497887849807739
1181,3,0,Warranty still available?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3432450294494629
1182,4,1,Yes,Not-a-strategy,Not-a-strategy,0,0.35638532042503357
1183,4,0,Shipping included in the price?,Personal Choice-Empowerment,Information Inquiry-Contesting,0,0.3447336256504059
1184,5,1,"No, local pickup only.",Not-a-strategy,Not-a-strategy,0,0.35864078998565674
1185,5,0,I'll assume you are close by to my location.,Not-a-strategy,Not-a-strategy,0,0.5238760113716125
1186,6,1,"Yes, for our purposes. Sure.",Not-a-strategy,Not-a-strategy,0,0.3894703984260559
1187,6,0,I would like to make an offer.  The color isn't what I was interested and I really would prefer a foot versus hand brake for safety.  Do you have any flexiblility on your price?,Source Derogation-Contesting,Hesitance-Hesitance,0,0.3630935847759247
1188,7,1,"Please do make an offer. I have some flexibility, but not much.",Not-a-strategy,Hesitance-Hesitance,0,0.3462505638599396
1189,0,0,Hey there how are you?,Not-a-strategy,Not-a-strategy,0,0.26936447620391846
1190,0,1,"I'm fine, thank you.",Not-a-strategy,Not-a-strategy,0,0.3965488076210022
1191,1,0,"I see you have that nice sub box, how low are you willing to go on it?",Hesitance-Hesitance,Not-a-strategy,0,0.362112432718277
1192,1,1,"Well, when you consider the fine crafstmanship, and the fact that it will universally fit in some vehicles, I think $50 is a steal.",Not-a-strategy,Not-a-strategy,0,0.3606779873371124
1193,2,0,That's definitely a good price. My problem is I have only $30 bucks and don't get paid until friday and my friend's birthday is tomorrow.,Self Pity-Empowement,Self Pity-Empowement,0,0.3458862006664276
1194,2,1,"Well, that's okay, I can take credit cards through my online store ;)",Counter Argumentation-Contesting,Not-a-strategy,0,0.348258376121521
1195,3,0,I can do you one better. I have 5 lbs of gummy bears that have been sealed since I bought them. How about I literally sweeten the deal by giving you all 5 lbs of gummy bears and 30 bucks?,Personal Choice-Empowerment,Not-a-strategy,0,0.35748961567878723
1196,3,1,"Well I'm sure that would appeal to some sellers, but unfortunately I'm an end stage diabetic, which is why I have to sell my sub box, so I couldn't eat any sugar :(",Self Pity-Empowement,Self Pity-Empowement,0,0.3447396755218506
1197,4,0,"Oh no worries, I have 3 lbs of sugar free gummy bears! Great for diabetics and being constipated! How about I pick that sub box up and drop off the 30 bucks with your sugar free colon cleansers...er...gummy bears?",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.3468305170536041
1198,4,1,"Okay, I guess you have a deal.",Not-a-strategy,Not-a-strategy,0,0.5419613122940063
1199,0,1,Are you interested in the bed?,Not-a-strategy,Not-a-strategy,0,0.28874051570892334
1200,0,0,"Hi, is that bed still for sale?",Not-a-strategy,Not-a-strategy,0,0.5347239971160889
1201,1,0,"I am, what condition is it in?",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.39391353726387024
1202,1,1,"Yes it is, it also has a matching night stand.",Not-a-strategy,Not-a-strategy,0,0.3564283549785614
1203,2,0,"niiiice, how heavily was it used?",Information Inquiry-Contesting,Source Derogation-Contesting,0,0.36705920100212097
1204,2,1,Not often as I traveled a lot. It is in good condition.,Not-a-strategy,Not-a-strategy,0,0.3499760627746582
1205,3,0,any stains....how is this thing going to look under a black light?,Source Derogation-Contesting,Source Derogation-Contesting,0,0.36556142568588257
1206,3,1,No stains at all. I had a mattress cover on for the time I had it. I imagine it would look fine under a black light but I never had one.,Not-a-strategy,Not-a-strategy,0,0.34788674116134644
1207,4,0,I've got $170 cash and I'll come pick it up today,Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.3502982556819916
1208,4,1,Could you do $190?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.3656361699104309
1209,5,0,"split the difference, 180?",Hesitance-Hesitance,Hesitance-Hesitance,0,0.501081109046936
1210,5,1,Sounds good to me. When can you pick it up?,Not-a-strategy,Not-a-strategy,0,0.7638587355613708
1211,6,0,"this afternoon, I'll strap in on my moped",Not-a-strategy,Not-a-strategy,0,0.6938698887825012
1212,0,0,Is this a month to month or lease period?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.2770605683326721
1213,0,1,"I can do month to month if that's better for you, but I prefer a lease of either 6 months or 1 year.",Not-a-strategy,Not-a-strategy,1,0.7041190266609192
1214,1,0,I've heard this is the area of the Bay city bomber.  Is the area safe?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.4366005063056946
1215,1,1,"Although that incident was very tragic, the area is generally very safe and has a low crime rate.",Not-a-strategy,Not-a-strategy,1,0.39742863178253174
1216,2,0,Are you willing to negotiate the price?  I'm concerned about copycats and would be a little uncomfortable.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35434383153915405
1217,2,1,Of course. Give me an offer.,Not-a-strategy,Not-a-strategy,1,0.34524860978126526
1218,3,0,How about 1150,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3705398142337799
1219,3,1,I like it to be more around 1350.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3569789230823517
1220,4,0,I would sign a 1 year lease for 1200/mo.  and would be able to move in next month.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.6075984835624695
1221,4,1,I'll agree to a one year lease at 1300/mo.,Self Assertion-Empowerment,Hesitance-Hesitance,1,0.8195445537567139
1222,5,0,"ok, deal",Not-a-strategy,Not-a-strategy,1,0.8581677079200745
1223,0,0,Hello I am interested in your vehicle. What kind of amenties does it have?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.6637809872627258
1224,0,1,"very well kept and only has 32k miles very clean interior and drives like a champ, i'm pretty firm on price but could also be flirted with a great deal",Not-a-strategy,Not-a-strategy,0,0.41733694076538086
1225,1,0,Does it still have any warranties on it?,Information Inquiry-Contesting,Source Derogation-Contesting,0,0.7497963309288025
1226,1,1,"i have a warranty for the tires, i'll make a lower offer of 11000",Not-a-strategy,Not-a-strategy,0,0.4656088352203369
1227,2,0,I want the car but I want to be able to get it at a lower price. I do not want to offend you but can you do $9000,Hesitance-Hesitance,Hesitance-Hesitance,0,0.7587058544158936
1228,2,1,naw i can go that low 10000 would be my  finale offer,Self Assertion-Empowerment,Self Assertion-Empowerment,0,0.8082835078239441
1229,3,0,What about tax title and license that usually runs a bit is that included,Information Inquiry-Contesting,Hesitance-Hesitance,0,0.8193942308425903
1230,3,1,all covered,Not-a-strategy,Not-a-strategy,0,0.8459681272506714
1231,4,0,Okay so if I offered 10000 that would include what we spoke about great.,Not-a-strategy,Not-a-strategy,0,0.7305577993392944
1232,4,1,ok thanks all yours make apointment for pick up,Not-a-strategy,Not-a-strategy,0,0.8038520812988281
1233,0,0,Hello! Can you give me some more info on this listing? Are there walk-in closets in each of the bedrooms? And how big are the bedrooms?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.27087169885635376
1234,0,1,"Hi there, I see your interested in this house?",Not-a-strategy,Not-a-strategy,1,0.3528898358345032
1235,1,0,Yes! Please see my previous questions. I'd like a little more info before discussing a price.,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.34585386514663696
1236,1,1,Two bedrooms of about 14x14 and nice walk in closets. We score well on different transit methods.,Not-a-strategy,Not-a-strategy,1,0.7902061939239502
1237,2,0,Great! Are any of the utilities included or will I need to pay for those as well?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.44776323437690735
1238,2,1,Water trash and parking included as well as acess to the pool and tennis court.,Not-a-strategy,Not-a-strategy,1,0.3899534344673157
1239,3,0,Perfect. Would you be willing to drop the price to $2500?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35671114921569824
1240,3,1,"$3800 is already with 20% student discount, I can only drop to $3500.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.3467188775539398
