Index,User,Text,Face acts
C_c4d222950a1346cbab9bd22e21772701,0,I'd be interested in seeing this tonight if that's okay,
C_c4d222950a1346cbab9bd22e21772701,1,ok.  how about 6pm?,
C_c4d222950a1346cbab9bd22e21772701,0,That's great. Are pets allowed?,
C_c4d222950a1346cbab9bd22e21772701,1,yes,
C_c4d222950a1346cbab9bd22e21772701,1,"yes, we can schedule a showing",
C_c4d222950a1346cbab9bd22e21772701,0,Awesome. Adn is the price able to go down at all?,
C_c4d222950a1346cbab9bd22e21772701,1,I could go down a little bit,
C_c4d222950a1346cbab9bd22e21772701,0,I was looking for more around $1950 if that was possible.,
C_c4d222950a1346cbab9bd22e21772701,1,ok.  how about 6pm?,
C_c4d222950a1346cbab9bd22e21772701,1,2100 is the best i can do,
C_c4d222950a1346cbab9bd22e21772701,1,yes,
C_c4d222950a1346cbab9bd22e21772701,1,I could go down a little bit,
C_c4d222950a1346cbab9bd22e21772701,0,As long as I like the inside I think I would be willing to do 2100,
C_c4d222950a1346cbab9bd22e21772701,1,ok.  se you tonight at 6pm,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,hello,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,hi,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,"this is a great place. tons of amenities, and a really great neighborhood. super lawn and near some cool parks i'm looking for $3,100 and its yours",
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,have you had time to think about my offer of $3100? this place is great,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,i will offer you 1500,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,that is way too low. please make a more reasonable offer,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,how about 1750,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,i can't go much lower than 3000. that would be way below market for a place like this,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,what if i agree to pay for utilities,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,"if you pick up the utilities, I could go to $2900",
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,that's still too high for me. what if I agree to furnish the place myself?,
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,i'm afraid I absolutely can not go any lower than 2850,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,"my budget is 1500, but i'd be willing to go 2250 max",
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,that's just too low. i can't accept that,
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,"how about we meet in the middle, 2500? that's my final offer",
C_339d14e94b8d4ddfbb02e5ff030ad51e,1,"no thank you, you will just have to find another place",
C_339d14e94b8d4ddfbb02e5ff030ad51e,0,"alright, thanks anyways, have a good day",
C_d26bad533e364c4d9b8358d777ad3205,0,Is the Datsun still available?,
C_d26bad533e364c4d9b8358d777ad3205,1,"Hi! yes it is. It is in great condition, only 80k miles. Listing price is 3400",
C_d26bad533e364c4d9b8358d777ad3205,0,Are those original miles?,
C_d26bad533e364c4d9b8358d777ad3205,1,Yes they are. It also has replaced fuel and water hoses,
C_d26bad533e364c4d9b8358d777ad3205,0,Is the Datsun still available?,
C_d26bad533e364c4d9b8358d777ad3205,0,Are those original miles?,
C_d26bad533e364c4d9b8358d777ad3205,0,Well it certainly seems like you have done some work on it. I can offer $1500,
C_d26bad533e364c4d9b8358d777ad3205,1,It looks like your message was sent twice,
C_d26bad533e364c4d9b8358d777ad3205,1,Yes I have actually done a lot of work and kept it in excellent condition. Can you do 3000?,
C_d26bad533e364c4d9b8358d777ad3205,0,Well it certainly seems like you have done some work on it. I can offer $1500,
C_d26bad533e364c4d9b8358d777ad3205,0,I would not be able to do $3000. Would you accept 1750?,
C_d26bad533e364c4d9b8358d777ad3205,1,Maybe we can come a little closer to the middle at 2700?,
C_d26bad533e364c4d9b8358d777ad3205,0,Let me ask. How hard is it to get parts for this truck?,
C_d26bad533e364c4d9b8358d777ad3205,1,"It is actually very easy, you can buy them anywhere and there are very reasonable prices. It also has a new gas tank",
C_d26bad533e364c4d9b8358d777ad3205,0,I would not be able to do $3000. Would you accept 1750?,
C_d26bad533e364c4d9b8358d777ad3205,0,Oh it's new. I thought you just cleaned it.,
C_d26bad533e364c4d9b8358d777ad3205,1,"It is a new, cleaned tank",
C_d26bad533e364c4d9b8358d777ad3205,0,Let me ask. How hard is it to get parts for this truck?,
C_d26bad533e364c4d9b8358d777ad3205,0,Okay. I can come up to $1900.,
C_d26bad533e364c4d9b8358d777ad3205,1,Ok that is fine,
C_6ffce542a6b14b0381d3ddf2417428f2,1,Good afternoon!,
C_6ffce542a6b14b0381d3ddf2417428f2,0,Hello! Your place looks great!,
C_6ffce542a6b14b0381d3ddf2417428f2,1,Thank you so much!  It's more than just a wonderful place to live-- it also offers a variety of entertainment and shopping options.,
C_6ffce542a6b14b0381d3ddf2417428f2,0,Wow! How many rooms are there?,
C_6ffce542a6b14b0381d3ddf2417428f2,1,"That depends on what size would best suit you-- we have layouts with 1, 2, or 3 bedrooms, plus walk-in pantries in some units.  Quite spacious.",
C_6ffce542a6b14b0381d3ddf2417428f2,0,"Wow, I would love 2!",
C_6ffce542a6b14b0381d3ddf2417428f2,1,"Excellent!  We also offer tennis, volleyball, and basketball courts, and a swimming pool that's perfect for Summer time.",
C_6ffce542a6b14b0381d3ddf2417428f2,0,"Wow, all of those are amazing! How much does it cost?",
C_6ffce542a6b14b0381d3ddf2417428f2,1,The listing price is $1861.,
C_6ffce542a6b14b0381d3ddf2417428f2,0,"Wow, any way to get that closer to 1,000?",
C_6ffce542a6b14b0381d3ddf2417428f2,1,"I think you would agree that it's a steal even at $1861.  I could come down to $1700, but did want to mention we cover the heat, water, and garbage bills, so that's money you'll save every month.",
C_6ffce542a6b14b0381d3ddf2417428f2,0,"How about 1,500 and I pay the fist month in cash?",
C_6ffce542a6b14b0381d3ddf2417428f2,1,"How about $1600, and I'll include a voucher for the shopping center?",
C_6ffce542a6b14b0381d3ddf2417428f2,0,Sure! Deal!,
C_d130fcfa43374a03bbbba08bdd85e8b9,1,Hello,
C_d130fcfa43374a03bbbba08bdd85e8b9,0,I'm interested in set you have.,
C_d130fcfa43374a03bbbba08bdd85e8b9,1,Okay. It's in good condition and I'm starting at $1000,
C_d130fcfa43374a03bbbba08bdd85e8b9,0,That's too high for me. Would you be willing to go any lower. I can come pick it up right now.,
C_d130fcfa43374a03bbbba08bdd85e8b9,1,I can't go much lower than $800.,
C_d130fcfa43374a03bbbba08bdd85e8b9,0,How about 500 and I throw in a flat screen TV?,
C_d130fcfa43374a03bbbba08bdd85e8b9,1,I can't say I'm too interested in a TV. It depends on how big and new it is.,
C_d130fcfa43374a03bbbba08bdd85e8b9,0,43 inch hd like new,
C_d130fcfa43374a03bbbba08bdd85e8b9,1,I suppose that's fine. I'll take it.,
C_d130fcfa43374a03bbbba08bdd85e8b9,0,ok!,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,Hi. You were interested in the Scion?,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,Hi yes what is the mileage?,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,You can come by and see for yourself. The car's features are listed in the ad.,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,I actually cannot see the mileage,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,I can send you some pictures later of the dashboard including the mileage.,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,OK I can offer 23100,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,It's much too low for the features I'm offering on this car. Phantasy Kolors completely disassembled this car and professionally painted this car.,
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,"Interesting, ok I can come up to 27,000",
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,"This car is extremely custom, it's a one of a kind. I can't go below $30,000. I'll give you the warranty papers on all the work that was put in on it.",
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,"I can meet you in the middle at $28,500",
C_8611a95f5b6e4d4caf94a5ed8fec91a3,1,"29,500? I'll even come drive it to you.",
C_8611a95f5b6e4d4caf94a5ed8fec91a3,0,OK,
C_9be24293d62640798e8d0a4cdd5e920e,0,Hi how are you today,
C_9be24293d62640798e8d0a4cdd5e920e,1,Hi there. Is this about my ad?,
C_9be24293d62640798e8d0a4cdd5e920e,0,"Yes Please, do you have the remote for the unit?",
C_9be24293d62640798e8d0a4cdd5e920e,1,"Yes, as well as the adapted and the box it came in. I'm asking 40$ for it.",
C_9be24293d62640798e8d0a4cdd5e920e,0,"Awesome, we are doing an online scanvenger hunt.  I have alarm clock and phone charge on my list.  So I can nail two items with one purchase.  However I do not have that type of funds.  Not trying to low ball you however, can you do $18.00",
C_9be24293d62640798e8d0a4cdd5e920e,1,18 is far too low. I could maybe do 32$ if you pick it up yourself.,
C_9be24293d62640798e8d0a4cdd5e920e,0,"Hmmm, that will eat the rest of my budget for the hunt.  However, I only got three items left, and by buying this form you I nail two!  Could you do $26.00 and that would leave me with enough to get the third item?",
C_9be24293d62640798e8d0a4cdd5e920e,0,Are you there,
C_9be24293d62640798e8d0a4cdd5e920e,1,Yes. I'm not sure what happened.,
C_9be24293d62640798e8d0a4cdd5e920e,0,no worries,
C_9be24293d62640798e8d0a4cdd5e920e,1,What was the number we were at again?,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,0,hi,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,1,Hey get this great car today before it is gone!,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,0,"it looks good, is it in good condition?",
C_02f9b9cfe382463ea5f6b6ecb689b1ec,1,It is in great condition. It has 53K miles on it.,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,0,"I can offer you 15,000 in cash today if you are interested.",
C_02f9b9cfe382463ea5f6b6ecb689b1ec,1,You have that all in cash?,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,0,"yes, I own a string of self-serve car washes. I assume small bills are okay?",
C_02f9b9cfe382463ea5f6b6ecb689b1ec,1,That is fine. I will gladly take your offer then!,
C_02f9b9cfe382463ea5f6b6ecb689b1ec,0,"so 15,000?",
C_02f9b9cfe382463ea5f6b6ecb689b1ec,1,Works for me,
C_a92eec65ac1a4e0799a56c07303ef8f6,0,Hey does this phone work?,
C_a92eec65ac1a4e0799a56c07303ef8f6,1,"absolutely, very little wear and tear",
C_a92eec65ac1a4e0799a56c07303ef8f6,0,"And there is no cracks on it at all, right?",
C_a92eec65ac1a4e0799a56c07303ef8f6,1,"none, ive had an ottorbox case on it since the day i bought it",
C_a92eec65ac1a4e0799a56c07303ef8f6,0,Okay and it works for sprint?,
C_a92eec65ac1a4e0799a56c07303ef8f6,1,"yep, you just need to go get a new simm card for it",
C_a92eec65ac1a4e0799a56c07303ef8f6,0,All sounds good. I have $45 in cash to give you today.,
C_a92eec65ac1a4e0799a56c07303ef8f6,1,do you think you can find another $5 to make it $50,
C_a92eec65ac1a4e0799a56c07303ef8f6,0,If this comes with a charger I'll do $50,
C_a92eec65ac1a4e0799a56c07303ef8f6,1,"done, ive got plenty of those lying around.",
C_d78d1e5c7ae6400e9590fb6d932a2732,0,500$ I'll come pick it up right now cash in hand and I'll throw in a gold chain that's worth 250.,
C_d78d1e5c7ae6400e9590fb6d932a2732,1,I'm not interested in trades. I'm selling the bike for 1050. It is the a competition grade bike same as used by Lance Armstrong and it wasn't just the large amount of drugs that propelled him to all those victories.,
C_d78d1e5c7ae6400e9590fb6d932a2732,0,"Haha would you be willing to go any lower, say 650?",
C_d78d1e5c7ae6400e9590fb6d932a2732,1,I can do 900 but really that's a steal. These bikes go for 3 to 4k new.,
C_d78d1e5c7ae6400e9590fb6d932a2732,0,"But it's not new, 750?",
C_d78d1e5c7ae6400e9590fb6d932a2732,1,it is near to new... 850 bottom offer.,
C_d78d1e5c7ae6400e9590fb6d932a2732,0,800?,
C_d78d1e5c7ae6400e9590fb6d932a2732,1,850,
C_d78d1e5c7ae6400e9590fb6d932a2732,0,825,
C_d78d1e5c7ae6400e9590fb6d932a2732,1,850,
C_d78d1e5c7ae6400e9590fb6d932a2732,0,fine,
C_94a7ad1b587149b9925aa8bc396d8dfc,1,Hello,
C_94a7ad1b587149b9925aa8bc396d8dfc,0,Hi. I am interested in this house. How much is it?,
C_94a7ad1b587149b9925aa8bc396d8dfc,1,$2200 a month,
C_94a7ad1b587149b9925aa8bc396d8dfc,0,Is it in good condition?,
C_94a7ad1b587149b9925aa8bc396d8dfc,1,"Yes, everything is in working condition.",
C_94a7ad1b587149b9925aa8bc396d8dfc,0,Is it in a good neighborhood?,
C_94a7ad1b587149b9925aa8bc396d8dfc,1,"Yes, and it's near several coffee shops, schools, and a gym. All within walking distance.",
C_94a7ad1b587149b9925aa8bc396d8dfc,0,"I love the house. It is very nice and the color is great. But, can we lower the price a bit?",
C_94a7ad1b587149b9925aa8bc396d8dfc,1,Make an offer.,
C_94a7ad1b587149b9925aa8bc396d8dfc,0,I think 1500 would be good. Is that alright?,
C_94a7ad1b587149b9925aa8bc396d8dfc,1,"I'm sorry, I can't go much lower than $1800",
C_94a7ad1b587149b9925aa8bc396d8dfc,0,300 difference is no big deal. 1800 it will be.,
C_1aa278381a324468a0af34263e09741d,1,Hello,
C_1aa278381a324468a0af34263e09741d,0,"Hi, I am interested in what you are selling. Is it in good condition?",
C_1aa278381a324468a0af34263e09741d,1,"Yes, they are very comfortable and perfect condition apartments.",
C_1aa278381a324468a0af34263e09741d,0,Is the neighborhood safe? I have a family coming with me.,
C_1aa278381a324468a0af34263e09741d,1,Definitely. There's also plenty to do in the area for families.,
C_1aa278381a324468a0af34263e09741d,0,Cool. Can you lower the price at all for me?,
C_1aa278381a324468a0af34263e09741d,1,Maybe. Make an offer.,
C_1aa278381a324468a0af34263e09741d,0,I would like to pay 1674 on it. Is that at all possible?,
C_1aa278381a324468a0af34263e09741d,1,"I can't go any lower than $1750, sorry",
C_1aa278381a324468a0af34263e09741d,0,1750 is fine. Can I come by and see the place today?,
C_1aa278381a324468a0af34263e09741d,1,Absolutely.,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,hi,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,"I am interested, is was this owned by a single owner or multiple owners?",
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,it belonged to my father other than he and I no one else.,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,its pretty old and would need some work. would you be willing to accept $2900,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,yes it is old but it is a Jaguar. No other car maintains it's value like a Jaguar. In a few years it will be a classic. 3500 is a great offer!,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,"I think 3000 is reasonable, I will come and pick it up myself",
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,hello?,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,hi,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,"yeah, so $3000 for the jaquar? It needs a tune up, and some work",
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,I can go to 3250 but even then that's rock bottom. This car is a classic.,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,0,I will accept 3250 if you tune it up. deal?,
C_63bdce0d5d8a4fb993550d5d2ad70fc5,1,"that's fair, deal.",
C_0cc50119818e4bd7b71017db0f760d6f,1,Hello!,
C_0cc50119818e4bd7b71017db0f760d6f,0,"Hi, this is a beautiful property. Can you tell me more about the location",
C_0cc50119818e4bd7b71017db0f760d6f,1,"It has two bedrooms and 2 bathrooms. The sq. footage is 1069. It is located in Pleasanton, CA.  The apartment community is rather pleasant and complementary.",
C_0cc50119818e4bd7b71017db0f760d6f,0,"I am very interested but the price is way out of my budget, can you work on the price a little",
C_0cc50119818e4bd7b71017db0f760d6f,1,Ok! Well what were you thinking?,
C_0cc50119818e4bd7b71017db0f760d6f,0,Closer to 1400?,
C_0cc50119818e4bd7b71017db0f760d6f,1,That is much too low! How about 2895?,
C_0cc50119818e4bd7b71017db0f760d6f,0,2200?,
C_0cc50119818e4bd7b71017db0f760d6f,1,"Well, the price I just listed is really the lowest I can go!",
C_0cc50119818e4bd7b71017db0f760d6f,0,"That is too high for me, especially since all of the apartments near that area are almost half of that price",
C_6278c6f1bcde4aea98baf97735622e33,0,Is the theatre system still available?,
C_6278c6f1bcde4aea98baf97735622e33,0,Is the property still available to rent?,
C_6278c6f1bcde4aea98baf97735622e33,1,"Yes, it has a minimum contract of one year (but I would love a longer contract). I just need your last pay stub and last 2 months of bank statements.",
C_6278c6f1bcde4aea98baf97735622e33,0,Is the property still available to rent?,
C_6278c6f1bcde4aea98baf97735622e33,0,I could do a longer contract if you would consider coming down on the rent a little. Say to $3000?,
C_6278c6f1bcde4aea98baf97735622e33,1,"It is a very nice location! I could go as low as $3200. It has brand new kitchen fixtures, a washer and dryer, and a hot tub. It's a great deal!",
C_6278c6f1bcde4aea98baf97735622e33,0,I could do a longer contract if you would consider coming down on the rent a little. Say to $3000?,
